,Unnamed: 0,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,HSV_Green_2012,RGB_Green_2012,HSV_Green_2013,RGB_Green_2013,HSV_Green_2014,RGB_Green_2014,HSV_Green_2015,RGB_Green_2015,HSV_Green_2016,RGB_Green_2016,HSV_Green_2017,RGB_Green_2017,HSV_Green_2018,RGB_Green_2018,HSV_Green_2019,RGB_Green_2019,HSV_Green_2020,RGB_Green_2020
5762,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2401_Lat:38.49821771_Long:-122.7464511_Date:2020-03.jpg,,./images/Index:2401_Lat:38.49807039_Long:-122.746731_Date:2022-09.jpg,./images/Index:2401_Lat:38.49760956_Long:-122.7477571_Date:2023-03.jpg,./images/Index:2401_Lat:38.49760956_Long:-122.7477571_Date:2024-02.jpg,,,,,,,,,,,,,,,,,1.4042968749999298,0.002202469855546955
5763,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:853_Lat:38.47946861_Long:-122.7425026_Date:2014-04.jpg,,./images/Index:853_Lat:38.47811402_Long:-122.7437449_Date:2016-04.jpg,,,./images/Index:853_Lat:38.47784186_Long:-122.7439704_Date:2019-03.jpg,,,,,,,,,,5.384521484373642,0.05244100093841484,,,1.5839843749999094,0.0003156773746013643,,,,,6.547119140622586,0.01241992041468616,,
5764,24,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:24_Lat:38.47200957_Long:-122.7499575_Date:2011-06.jpg,,./images/Index:24_Lat:38.47200957_Long:-122.7499575_Date:2013-07.jpg,./images/Index:24_Lat:38.47123362_Long:-122.7500032_Date:2014-04.jpg,./images/Index:24_Lat:38.47123362_Long:-122.7500032_Date:2015-05.jpg,,,,./images/Index:24_Lat:38.4710976_Long:-122.7498849_Date:2019-04.jpg,,,./images/Index:24_Lat:38.47096328_Long:-122.7497618_Date:2022-09.jpg,,,,,2.708740234375485,0.01929437741637205,9.091552734370271,0.10043629631400258,3.124023437500697,0.06724056228995569,,,,,,,0.890625000000032,0.006235681474208808,,
5765,961,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:961_Lat:38.48058671_Long:-122.7436533_Date:2011-06.jpg,,,,,,,,./images/Index:961_Lat:38.4807538_Long:-122.7436529_Date:2019-04.jpg,,,./images/Index:961_Lat:38.4807538_Long:-122.7436529_Date:2022-09.jpg,,,,,,,,,,,,,,,,,1.9418945312500924,0.00021913275122642514,,
5766,4188,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:4188_Lat:39.765289_Long:-121.628553_Date:2011-10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,517,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:517_Lat:38.47841762_Long:-122.7513357_Date:2011-06.jpg,,./images/Index:517_Lat:38.47841695_Long:-122.7511728_Date:2013-07.jpg,,./images/Index:517_Lat:38.47862391_Long:-122.7511455_Date:2015-05.jpg,,,,,,./images/Index:517_Lat:38.47941133_Long:-122.7516242_Date:2021-03.jpg,./images/Index:517_Lat:38.4794618_Long:-122.7514628_Date:2022-09.jpg,,,,,3.2229003906256084,0.0030062645673752005,,,1.4379882812499232,0.006196048110723506,,,,,,,,,,
5768,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1411_Lat:38.49143674_Long:-122.6925707_Date:2011-06.jpg,,,,./images/Index:1411_Lat:38.49159844_Long:-122.6940297_Date:2015-06.jpg,,,,./images/Index:1411_Lat:38.49065193_Long:-122.6938283_Date:2019-03.jpg,,,,,,,,,,,,1.9167480468750795,0.017702389508485187,,,,,,,0.6044921875000262,0.000535022467374802,,
5769,789,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:789_Lat:38.48066205_Long:-122.746222_Date:2011-06.jpg,,./images/Index:789_Lat:38.48049569_Long:-122.7462226_Date:2013-07.jpg,,./images/Index:789_Lat:38.4803221_Long:-122.7457723_Date:2015-03.jpg,,,,./images/Index:789_Lat:38.48049798_Long:-122.7457725_Date:2019-04.jpg,,,,,,,,10.194824218744268,0.07353683561086866,,,6.670654296872473,0.0022537894546985704,,,,,,,1.896240234375069,7.76723027229309e-06,,
5770,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:4093_Lat:39.799106_Long:-121.579258_Date:2011-10.jpg,,,,,,,,./images/Index:4093_Lat:39.777712_Long:-121.571056_Date:2019-08.jpg,,./images/Index:4093_Lat:39.799106_Long:-121.579258_Date:2021-04.jpg,,,,,,,,,,,,,,,,,,0.27709960937499517,0.003816097974777224,,
5771,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1688_Lat:38.49425285_Long:-122.7142199_Date:2011-06.jpg,,,./images/Index:1688_Lat:38.49404443_Long:-122.7140069_Date:2014-04.jpg,./images/Index:1688_Lat:38.49356988_Long:-122.7136776_Date:2015-06.jpg,,,,./images/Index:1688_Lat:38.493054_Long:-122.713407_Date:2019-03.jpg,./images/Index:1688_Lat:38.4928255_Long:-122.7132426_Date:2020-03.jpg,,,,,,,,,2.0515136718751483,0.004295848309993754,3.181396484375646,0.009538076817989077,,,,,,,1.4211425781249265,0.007400132715702048,1.1345214843749836,0.005728688091039662
5772,3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3831_Lat:39.759752_Long:-121.611139_Date:2018-04.jpg,,,,,,,,,,,,,,,,,,,11.614013671867978,0.0747887752950209,,,,
5773,431,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:431_Lat:38.47772232_Long:-122.7502375_Date:2011-06.jpg,,./images/Index:431_Lat:38.47772232_Long:-122.7502375_Date:2013-07.jpg,./images/Index:431_Lat:38.47771378_Long:-122.7499208_Date:2014-04.jpg,./images/Index:431_Lat:38.47771457_Long:-122.7497631_Date:2015-05.jpg,,,,./images/Index:431_Lat:38.47771308_Long:-122.7500784_Date:2019-03.jpg,,,./images/Index:431_Lat:38.47771308_Long:-122.7500784_Date:2022-09.jpg,,,,,6.809814453122347,0.029462646692991024,4.98071289062401,0.015346456319093602,2.691406250000476,0.0039421580731868805,,,,,,,2.134765625000191,0.000985145568847658,,
5774,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:136_Lat:38.47602673_Long:-122.7519355_Date:2022-09.jpg,,,,,,,,,,,,,,,,,,,,
5775,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:233_Lat:38.47472848_Long:-122.748778_Date:2015-07.jpg,,,,,,./images/Index:233_Lat:38.47473443_Long:-122.7519265_Date:2021-04.jpg,,,,,,,,,,10.086914062494365,0.010024018585681787,,,,,,,,,,
5776,570,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:570_Lat:38.47921891_Long:-122.7555298_Date:2011-06.jpg,,./images/Index:570_Lat:38.47892107_Long:-122.7554781_Date:2013-07.jpg,./images/Index:570_Lat:38.47878271_Long:-122.7553744_Date:2014-04.jpg,,,,,,,,,,,,,8.094238281246179,0.01425465941429117,4.6613769531243,0.029991250485180667,,,,,,,,,,,,
5777,997,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:997_Lat:38.47775604_Long:-122.7460939_Date:2011-06.jpg,,./images/Index:997_Lat:38.47775604_Long:-122.7460939_Date:2013-07.jpg,./images/Index:997_Lat:38.47775769_Long:-122.745885_Date:2014-04.jpg,./images/Index:997_Lat:38.47775769_Long:-122.745885_Date:2015-05.jpg,,,,,,,,,,,,8.068115234371202,0.026828419417142372,4.938720703124048,0.022933442145585223,1.5312499999999045,9.086355566978455e-05,,,,,,,,,,
5778,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2267_Lat:38.50414284_Long:-122.7350052_Date:2013-04.jpg,,./images/Index:2267_Lat:38.5029554_Long:-122.736902_Date:2015-07.jpg,./images/Index:2267_Lat:38.50297141_Long:-122.7339699_Date:2016-05.jpg,,,./images/Index:2267_Lat:38.50122639_Long:-122.7375363_Date:2019-04.jpg,,,,./images/Index:2267_Lat:38.50338774_Long:-122.7361576_Date:2023-01.jpg,,,,4.799316406249175,0.026382286101579343,,,4.449218749999493,0.008045803755521793,12.086669921867548,0.06924963369965516,,,,,2.9328613281255995,0.013287287205457653,,
5779,2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2415_Lat:38.5003248_Long:-122.7469338_Date:2012-05.jpg,,,./images/Index:2415_Lat:38.5003248_Long:-122.7469338_Date:2015-06.jpg,,,,./images/Index:2415_Lat:38.50034481_Long:-122.7471596_Date:2019-04.jpg,,,./images/Index:2415_Lat:38.50040293_Long:-122.7473916_Date:2022-09.jpg,,,3.555419921875306,0.07025526091456613,,,,,5.3195800781237015,0.049089640378950875,,,,,,,0.6108398437500271,0.00242546945810318,,
5780,97,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:97_Lat:38.47304562_Long:-122.7490428_Date:2011-06.jpg,,,./images/Index:97_Lat:38.47270957_Long:-122.7490365_Date:2014-04.jpg,./images/Index:97_Lat:38.47270559_Long:-122.7506196_Date:2015-06.jpg,,,,,,,./images/Index:97_Lat:38.47262785_Long:-122.7501402_Date:2022-09.jpg,,,,,,,5.484130859373551,0.008103009313345032,4.575439453124378,0.004582684487104423,,,,,,,,,,
5781,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2118_Lat:38.42979281_Long:-122.5553138_Date:2016-06.jpg,,./images/Index:2118_Lat:38.42189402_Long:-122.5544515_Date:2018-09.jpg,,,,,./images/Index:2118_Lat:38.43118845_Long:-122.5544786_Date:2023-02.jpg,,,,,,,,,,2.8488769531255564,0.013430457562207997,,,6.0437011718730425,0.0006762892007827774,,,,
5782,670,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:670_Lat:38.48015215_Long:-122.7514697_Date:2011-06.jpg,,./images/Index:670_Lat:38.48015215_Long:-122.7514697_Date:2013-07.jpg,./images/Index:670_Lat:38.48000146_Long:-122.7513815_Date:2014-04.jpg,./images/Index:670_Lat:38.48000146_Long:-122.7513815_Date:2015-06.jpg,,,,./images/Index:670_Lat:38.47979564_Long:-122.7513761_Date:2019-04.jpg,,,,,,,,2.320068359375286,0.013233404606580502,6.785888671872368,0.0035216733813285884,6.6130371093725255,0.009417772293090746,,,,,,,1.2858886718749534,0.0008521303534507747,,
5783,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2355_Lat:38.49710059_Long:-122.7455689_Date:2012-05.jpg,,,./images/Index:2355_Lat:38.49726391_Long:-122.7452706_Date:2015-06.jpg,,,,./images/Index:2355_Lat:38.49726353_Long:-122.7449702_Date:2019-04.jpg,./images/Index:2355_Lat:38.49658663_Long:-122.7470891_Date:2020-03.jpg,,./images/Index:2355_Lat:38.49696013_Long:-122.7473433_Date:2022-09.jpg,./images/Index:2355_Lat:38.49718791_Long:-122.7471263_Date:2023-03.jpg,,3.2204589843756106,0.025896299630403487,,,,,14.32763671874051,0.018556073307990667,,,,,,,0.8381347656250424,0.0016343183815479292,0.5634765625000198,0.028652485460042957
5784,716,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:716_Lat:38.48257669_Long:-122.7482298_Date:2011-06.jpg,,./images/Index:716_Lat:38.48251387_Long:-122.7476051_Date:2013-07.jpg,./images/Index:716_Lat:38.48247587_Long:-122.7502946_Date:2014-04.jpg,./images/Index:716_Lat:38.47383376_Long:-122.7544366_Date:2015-05.jpg,,,,./images/Index:716_Lat:38.47427835_Long:-122.7545385_Date:2019-04.jpg,,,./images/Index:716_Lat:38.47427991_Long:-122.7554242_Date:2022-11.jpg,,,,,6.310302734372801,0.03617455810308257,10.658447265618847,0.0871341265738027,4.513183593749435,0.027063801884650386,,,,,,,5.276123046873741,0.017976842820644084,,
5785,474,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:474_Lat:38.47895396_Long:-122.7507872_Date:2011-06.jpg,,./images/Index:474_Lat:38.47895396_Long:-122.7507872_Date:2013-07.jpg,,,,,,,,,,,,,,1.6550292968749456,0.00692753493785858,,,,,,,,,,,,,,
5786,1576,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1576_Lat:38.49018183_Long:-122.7090098_Date:2008-07.jpg,,,,,,./images/Index:1576_Lat:38.48967228_Long:-122.7086766_Date:2014-04.jpg,,,,,,,,./images/Index:1576_Lat:38.4866084_Long:-122.7103038_Date:2022-11.jpg,,,,,,,5.5642089843734786,0.03467839211225429,,,,,,,,,,,,
5787,362,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:362_Lat:38.48093767_Long:-122.7495297_Date:2011-06.jpg,,./images/Index:362_Lat:38.48093767_Long:-122.7495297_Date:2013-07.jpg,./images/Index:362_Lat:38.48094244_Long:-122.7492089_Date:2014-04.jpg,,./images/Index:362_Lat:38.48086232_Long:-122.7489542_Date:2016-06.jpg,,,,,,,,,,,6.741943359372408,0.022022124379872915,3.9506835937499463,0.014981705695390523,,,1.8750000000000582,0.004513289779424673,,,,,,,,
5788,3297,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3297_Lat:39.75007_Long:-121.626109_Date:2011-10.jpg,./images/Index:3297_Lat:39.772198_Long:-121.580535_Date:2012-07.jpg,,,./images/Index:3297_Lat:39.772198_Long:-121.580535_Date:2015-05.jpg,,,,./images/Index:3297_Lat:39.747989_Long:-121.615592_Date:2019-08.jpg,,,,,,14.189697265615637,0.14626876264811692,,,,,12.300781249992353,0.058929141610860894,,,,,,,4.958984374999029,0.0007313527166843423,,
5789,958,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:958_Lat:38.48108895_Long:-122.7436527_Date:2011-06.jpg,,./images/Index:958_Lat:38.48108895_Long:-122.7436527_Date:2013-07.jpg,,./images/Index:958_Lat:38.48108895_Long:-122.7436527_Date:2015-05.jpg,,,,./images/Index:958_Lat:38.4814912_Long:-122.7437391_Date:2019-04.jpg,,,./images/Index:958_Lat:38.48125013_Long:-122.7436808_Date:2022-09.jpg,,,,,5.794921874998269,0.006961356848478289,,,7.9609374999963,0.01760444045066836,,,,,,,0.6879882812500392,0.00015237554907798767,,
5790,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1812_Lat:38.50306204_Long:-122.7219849_Date:2012-05.jpg,,,./images/Index:1812_Lat:38.50233262_Long:-122.7220124_Date:2015-06.jpg,,,,./images/Index:1812_Lat:38.49937891_Long:-122.7221045_Date:2019-03.jpg,,./images/Index:1812_Lat:38.49895296_Long:-122.7232333_Date:2021-03.jpg,,,,3.245361328125588,0.029312085360288623,,,,,3.7075195312501674,0.00883910059928888,,,,,,,1.923339843750083,0.08160186931490968,,
5791,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1689_Lat:38.49443893_Long:-122.714415_Date:2011-06.jpg,,,./images/Index:1689_Lat:38.49425285_Long:-122.7142199_Date:2014-04.jpg,./images/Index:1689_Lat:38.49404443_Long:-122.7140069_Date:2015-06.jpg,,,,./images/Index:1689_Lat:38.49356988_Long:-122.7136776_Date:2019-03.jpg,./images/Index:1689_Lat:38.493054_Long:-122.713407_Date:2020-03.jpg,./images/Index:1689_Lat:38.4928255_Long:-122.7132426_Date:2021-03.jpg,,,,,,,,0.9365234375000229,0.016256157308816625,3.481445312500373,0.0017101652920246191,,,,,,,2.0668945312501563,0.022378988564014244,1.1586914062499787,0.027308765798807
5792,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1535_Lat:38.48840779_Long:-122.7091477_Date:2011-07.jpg,,,./images/Index:1535_Lat:38.4881217_Long:-122.7092204_Date:2014-04.jpg,./images/Index:1535_Lat:38.48756141_Long:-122.7092718_Date:2015-06.jpg,,,,./images/Index:1535_Lat:38.48726357_Long:-122.7089823_Date:2019-03.jpg,,,,,,,,,,3.0441894531256564,0.0025984384119510724,5.9223632812481535,0.0037086941301822957,,,,,,,0.8613281250000379,0.001977492123842245,,
5793,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1888_Lat:38.49298257_Long:-122.6820266_Date:2011-06.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1461_Lat:38.49160352_Long:-122.7015643_Date:2011-07.jpg,,,,./images/Index:1461_Lat:38.49182085_Long:-122.702308_Date:2015-07.jpg,,,,,,,,,,,,,,,,10.85180664061867,0.008986733853816844,,,,,,,,,,
5795,2521,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2521_Lat:38.49436891_Long:-122.7455313_Date:2009-01.jpg,,./images/Index:2521_Lat:38.49436891_Long:-122.7455313_Date:2011-07.jpg,,,,./images/Index:2521_Lat:38.4939824_Long:-122.7462547_Date:2015-06.jpg,,,,./images/Index:2521_Lat:38.4939824_Long:-122.7462547_Date:2019-03.jpg,./images/Index:2521_Lat:38.49408662_Long:-122.7464097_Date:2020-03.jpg,,,,,,,,,,,10.396484374994085,0.0027420222759246887,,,,,,,1.7185058593749782,0.0036103166639805014,0.9902343750000122,0.0004701316356658934
5796,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2693_Lat:38.51833474_Long:-122.7212864_Date:2013-04.jpg,,,,,,,./images/Index:2693_Lat:38.52282918_Long:-122.7130415_Date:2020-03.jpg,,,,,,,2.4230957031253384,0.014845017343759299,,,,,,,,,,,,,13.070312499991655,0.04187687486410134
5797,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1033_Lat:38.47886922_Long:-122.7467954_Date:2011-06.jpg,,,./images/Index:1033_Lat:38.47919911_Long:-122.7467935_Date:2014-04.jpg,,,,,,,,,,,,,,,7.462890624996753,0.033046986907719914,,,,,,,,,,,,
5798,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2419_Lat:38.50087518_Long:-122.7475185_Date:2012-05.jpg,,,,,,,./images/Index:2419_Lat:38.50075623_Long:-122.7470139_Date:2019-04.jpg,,,./images/Index:2419_Lat:38.50074435_Long:-122.7467354_Date:2022-09.jpg,,,2.9645996093756155,0.02419507876038523,,,,,,,,,,,,,1.8044433593750222,0.005205325782299041,,
5799,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1791_Lat:38.48852638_Long:-122.7228566_Date:2011-06.jpg,,,,./images/Index:1791_Lat:38.48863347_Long:-122.7228577_Date:2015-06.jpg,./images/Index:1791_Lat:38.48894326_Long:-122.7228341_Date:2016-05.jpg,,,,./images/Index:1791_Lat:38.48876703_Long:-122.7228626_Date:2020-03.jpg,./images/Index:1791_Lat:38.48876703_Long:-122.7228626_Date:2021-03.jpg,./images/Index:1791_Lat:38.48885087_Long:-122.7228387_Date:2022-09.jpg,./images/Index:1791_Lat:38.48888544_Long:-122.7223615_Date:2023-01.jpg,,,,,,,,6.3159179687477955,0.0020330101251602264,15.652587890614306,0.05403987690806223,,,,,,,0.8022460937500496,0.014691177755594368
5800,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2273_Lat:38.50058813_Long:-122.7432615_Date:2012-05.jpg,,,./images/Index:2273_Lat:38.49982316_Long:-122.7421004_Date:2015-06.jpg,./images/Index:2273_Lat:38.50006955_Long:-122.7418061_Date:2016-04.jpg,,,,./images/Index:2273_Lat:38.50414284_Long:-122.7350052_Date:2020-03.jpg,,,./images/Index:2273_Lat:38.50297141_Long:-122.7339699_Date:2023-03.jpg,,9.717773437494701,0.026983741670845978,,,,,7.06982421874711,0.0022421441972255807,6.335449218747778,0.07130130752921124,,,,,,,1.4973144531249114,0.16929809376597926
5801,952,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:952_Lat:38.48126816_Long:-122.7429903_Date:2011-06.jpg,,./images/Index:952_Lat:38.48109769_Long:-122.743025_Date:2013-07.jpg,,,,,,./images/Index:952_Lat:38.48075458_Long:-122.7430205_Date:2019-04.jpg,,,,,,,,5.794921874998269,0.006961356848478289,,,,,,,,,,,1.9418945312500924,0.00021913275122642514,,
5802,3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3426_Lat:39.778626_Long:-121.570348_Date:2012-07.jpg,,,,,,,,,./images/Index:3426_Lat:39.778626_Long:-121.570348_Date:2021-04.jpg,,,,10.030273437494417,0.07785068079829484,,,,,,,,,,,,,,,,
5803,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2689_Lat:38.52780444_Long:-122.7224677_Date:2023-03.jpg,./images/Index:2689_Lat:38.50746137_Long:-122.7328043_Date:2024-03.jpg,,,,,,,,,,,,,,,,,,
5804,1584,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1584_Lat:38.49215847_Long:-122.706097_Date:2008-07.jpg,,,./images/Index:1584_Lat:38.49219667_Long:-122.7066932_Date:2011-06.jpg,,,./images/Index:1584_Lat:38.49219667_Long:-122.7066932_Date:2014-04.jpg,./images/Index:1584_Lat:38.49192365_Long:-122.7072091_Date:2015-06.jpg,,,,./images/Index:1584_Lat:38.49125155_Long:-122.7079773_Date:2019-03.jpg,,,,,,,,,,4.994384765623997,0.1112286895513606,5.788818359373274,0.05697812512516939,,,,,,,1.0839843749999936,0.0011324435472488418,,
5805,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1476_Lat:38.49110982_Long:-122.6957925_Date:2014-04.jpg,,./images/Index:1476_Lat:38.49226607_Long:-122.7036908_Date:2016-05.jpg,,,,,,,,,,,,,2.453369140625354,0.012624260038137278,,,9.375732421870014,0.0029166229069232832,,,,,,,,
5806,643,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:643_Lat:38.48143043_Long:-122.7510735_Date:2011-06.jpg,,./images/Index:643_Lat:38.48143043_Long:-122.7510735_Date:2013-07.jpg,./images/Index:643_Lat:38.48167991_Long:-122.7510759_Date:2014-04.jpg,./images/Index:643_Lat:38.48184251_Long:-122.7511103_Date:2015-06.jpg,,,,,,,./images/Index:643_Lat:38.4820733_Long:-122.7508115_Date:2022-09.jpg,,,,,9.79760742186963,0.020623739808797212,3.3186035156255214,0.01974277570843663,15.990722656238997,0.006145209074020468,,,,,,,,,,
5807,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:253_Lat:38.48040619_Long:-122.7480645_Date:2013-07.jpg,./images/Index:253_Lat:38.48013254_Long:-122.7480492_Date:2014-04.jpg,,,./images/Index:253_Lat:38.47991027_Long:-122.7483041_Date:2017-06.jpg,,,,,./images/Index:253_Lat:38.47472709_Long:-122.7497751_Date:2022-12.jpg,,,,,6.3596191406227565,0.009972199797630265,6.127441406247967,0.016911305487155477,,,,,14.817871093740065,0.005676452070474618,,,,,,
5808,2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2314_Lat:38.49708119_Long:-122.7415529_Date:2012-05.jpg,,,,,,,./images/Index:2314_Lat:38.49688771_Long:-122.7417072_Date:2019-04.jpg,./images/Index:2314_Lat:38.49629938_Long:-122.7419901_Date:2020-03.jpg,,./images/Index:2314_Lat:38.49627354_Long:-122.7426203_Date:2022-09.jpg,,,7.050781249997128,0.04050393775105472,,,,,,,,,,,,,6.125244140622969,0.05496280267834573,1.3215332031249463,0.01771726831793797
5809,805,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:805_Lat:38.47567791_Long:-122.7446999_Date:2011-06.jpg,,,,,./images/Index:805_Lat:38.47995498_Long:-122.7456684_Date:2016-04.jpg,./images/Index:805_Lat:38.47997172_Long:-122.7466352_Date:2017-06.jpg,,./images/Index:805_Lat:38.48011778_Long:-122.7468093_Date:2019-04.jpg,,,./images/Index:805_Lat:38.48011778_Long:-122.7468093_Date:2022-09.jpg,,,,,,,,,,,2.617187500000438,0.013283133506774791,19.45312499998585,0.03867196664213918,,,2.341796875000297,0.042408138513564134,,
5810,2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2758_Lat:39.784788_Long:-121.587216_Date:2019-08.jpg,,,,,,,,,,,,,,,,,,,,0.9531250000000195,0.0002537146210670471,,
5811,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1459_Lat:38.4919392_Long:-122.7026404_Date:2011-07.jpg,,,,,,,,./images/Index:1459_Lat:38.49082199_Long:-122.7012763_Date:2019-03.jpg,./images/Index:1459_Lat:38.49082199_Long:-122.7012763_Date:2020-03.jpg,,,,,,,,,,,,,,,,,,,0.6933593750000401,0.001561235636472701,1.0654296874999973,0.00033653527498245223
5812,3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3994_Lat:39.770579_Long:-121.608169_Date:2019-08.jpg,,,,,,,,,,,,,,,,,,,,0.785400390625053,0.0015614032745361348,,
5813,2108,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2108_Lat:38.4215396_Long:-122.5540886_Date:2007-11.jpg,,,,./images/Index:2108_Lat:38.42189402_Long:-122.5544515_Date:2011-06.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5814,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:2297_Lat:38.49852565_Long:-122.7411527_Date:2012-05.jpg,,,./images/Index:2297_Lat:38.49872912_Long:-122.7411404_Date:2015-06.jpg,,,,,,,./images/Index:2297_Lat:38.49893311_Long:-122.74114_Date:2022-10.jpg,,,7.00390624999717,0.03914067894220253,,,,,11.646484374992948,0.09271623566747003,,,,,,,,,,
5815,40,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:40_Lat:38.47132994_Long:-122.7480379_Date:2011-06.jpg,,./images/Index:40_Lat:38.47132994_Long:-122.7480379_Date:2013-07.jpg,./images/Index:40_Lat:38.47111899_Long:-122.7480421_Date:2014-04.jpg,./images/Index:40_Lat:38.47132721_Long:-122.7486143_Date:2015-06.jpg,,,,,,,./images/Index:40_Lat:38.47111063_Long:-122.7486232_Date:2022-09.jpg,,,,,3.552734375000308,0.008198518306016896,7.649658203121583,0.015933364629745223,12.789794921866909,0.007139075547456754,,,,,,,,,,
5816,3933,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:3933_Lat:39.763959_Long:-121.633558_Date:2011-10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,645,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:645_Lat:38.48118376_Long:-122.7510515_Date:2011-06.jpg,,./images/Index:645_Lat:38.48130655_Long:-122.7510701_Date:2013-07.jpg,,,,,,,,,./images/Index:645_Lat:38.48143043_Long:-122.7510735_Date:2022-09.jpg,,,,,9.016845703120339,0.014839906245469714,,,,,,,,,,,,,,
5818,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,./images/Index:1378_Lat:38.48825686_Long:-122.6905179_Date:2011-06.jpg,,,./images/Index:1378_Lat:38.48825686_Long:-122.6905179_Date:2014-04.jpg,./images/Index:1378_Lat:38.48776555_Long:-122.6899702_Date:2015-06.jpg,,,,./images/Index:1378_Lat:38.48793847_Long:-122.6898845_Date:2019-03.jpg,,,,,,,,,,2.476318359375366,0.0026196539402008156,6.209228515622892,0.00693531706929206,,,,,,,0.5173339843750125,6.496906280517577e-06,,
